FID,codmun,codmundv,uf,nome_mun,ric01,ric02,ric03,ric04,ric05,ric06,ric07,ric08,ric09,ric10,ric11,ric12,ric13,ric14,ric15,ric16,ric17,ric18,ric19,ric20,ric21,ric22,ric23,ric24,ric25,ric26,ric27,ric28,ric29,ric30,ric31,ric32,ric33,ric34,ric35,ric36,ric37,ric38,ric39,ric40,ric41,ric42,ric43,ric44,ric45,ric46,ric47,ric48,ric49,ric50,ric51,ric52,ric53,ric54,ric55,ric56,ric57,ric58,ric59,ric60,ric61,ric62,ric63,ric64,ric65,ric66,ric67,ric68,ric69,ric70,ric71,ric72,ric73,ric74,ric75,the_geom
HierarquiaUrbana_Regic2007.4202,230310,2303105,CE,Cariré,18527,756.893,44757.074,9000.093,3829.363,30157.534,17511.711,1770.084,5,Centro Local,,,Município Subordinado,0,,0,0,0,19,26.388889,6,17,10.759494,5,36,15.652174,6,1,0,685,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.473367060299196 -3.9513775674342524)
HierarquiaUrbana_Regic2007.4215,290550,2905503,BA,Caldeirão Grande,13072,495.837,20067.722,3499.341,1934.943,13667.949,8669.881,965.489,5,Centro Local,,,Município Subordinado,0,,0,0,0,18,25,6,8,5.063291,6,26,11.304348,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.30337156575877 -11.020430234444234)
HierarquiaUrbana_Regic2007.4203,231290,2312908,CE,Sobral,176895,2122.989,1442959.785,21286.352,536381.761,677267.534,99880.721,208024.138,2C,Capital Regional C,2b,Centro regional B,Capital Regional,6,Forte,4,5,7,51,70.833333,4,87,55.063291,4,138,60,4,6,4,64049,7,1,1,1,1,0,0,0,0,24,7,5922,5,0,,,3,4,4,87,4.918172,61,4,0,1,214,41,c,32,d,51,c,30,d,53,d,3,f,4,f,26,d,27,d,,POINT (-40.23936496331743 -3.6743754829234945)
HierarquiaUrbana_Regic2007.4204,231095,2310951,CE,Pires Ferreira,9483,242.189,23835.817,6164.606,1802.049,15183.905,9596.147,685.257,5,Centro Local,,,Município Subordinado,0,,0,0,0,11,15.277778,6,6,3.797468,6,17,7.391304,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.64536864738868 -4.247379804377355)
HierarquiaUrbana_Regic2007.4205,292980,2929800,BA,Saúde,11866,499.722,28792.511,3783.293,2969.269,20614.837,12130.209,1425.112,5,Centro Local,4b,Centro local B,Centro de Zona,0,,0,0,0,19,26.388889,6,22,13.924051,5,41,17.826087,6,1,1,153,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,1,0.842744,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.41837245580353 -10.941429542418662)
HierarquiaUrbana_Regic2007.4206,290510,2905107,BA,Caém,10377,497.467,26306.086,4319.471,2494.765,18449.975,10910.512,1041.875,5,Centro Local,,,Município Subordinado,0,,0,0,0,12,16.666667,6,8,5.063291,6,20,8.695652,6,1,1,902,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.435372790094455 -11.09143056750151)
HierarquiaUrbana_Regic2007.4207,292460,2924603,BA,Pindobaçu,20312,527.742,41902.607,2865.505,5440.494,31742.393,18424.988,1854.215,5,Centro Local,,,Município Subordinado,0,,0,0,0,17,23.611111,6,8,5.063291,6,25,10.869565,6,1,1,1532,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.363371738527704 -10.743428221854595)
HierarquiaUrbana_Regic2007.4208,230560,2305605,CE,Independência,25413,3218.641,67388.213,14142.737,5877.454,44429.125,23893.2,2938.897,5,Centro Local,,,Município Subordinado,0,,0,0,0,29,40.277778,5,21,13.291139,5,50,21.73913,6,2,1,4261,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.30936642293891 -5.396388891108698)
HierarquiaUrbana_Regic2007.4209,260990,2609907,PE,Ouricuri,63042,2422.86,155891.167,9156.922,24490.676,113588.097,65183.89,8655.472,4A,Centro de Zona A,,,Centro de Zona,2,Fraco,5,6,7,31,43.055556,5,37,23.417722,5,68,29.565217,6,4,2,25278,8,1,0,0,1,0,0,0,0,0,0,0,0,0,,,5,5,5,4,0.634498,0,7,0,0,42,12,e,8,e,6,e,8,e,8,e,0,,0,,9,e,6,e,,POINT (-40.08236632867972 -7.883407863010916)
HierarquiaUrbana_Regic2007.4210,230930,2309300,CE,Nova Russas,30615,742.763,87482.691,7827.063,7229.227,66458.088,29651.744,5968.313,5,Centro Local,,,Centro de Zona,3,Médio para fraco,0,0,0,36,50,5,41,25.949367,5,77,33.478261,5,2,1,13615,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,9,2.939735,0,7,0,0,0,1,f,5,f,2,f,2,f,0,,0,,0,,2,f,3,f,sim,POINT (-40.563368184740945 -4.707383422805052)
HierarquiaUrbana_Regic2007.4211,293135,2931350,BA,Teixeira de Freitas,118702,1153.791,619322.211,29783.181,95815.946,419055.123,107778.523,74667.961,3A,Centro Subregional A,,,Centro de Zona,5,Forte para médio,4,5,7,59,81.944444,3,88,55.696203,4,147,63.913043,4,6,5,74018,6,1,1,1,1,1,0,0,0,9,3,2327,5,0,,,4,5,5,114,9.603882,0,7,0,0,69,12,e,13,d,11,e,11,e,11,e,11,d,0,,13,e,16,e,,POINT (-39.74237743161192 -17.535473938021124)
HierarquiaUrbana_Regic2007.4212,291560,2915601,BA,Itamaraju,65327,2369.912,282197.749,66057.855,26830.234,166571.076,53026.247,22738.584,4A,Centro de Zona A,,,Centro de Zona,3,Médio para fraco,5,6,7,50,69.444444,4,58,36.708861,5,108,46.956522,5,4,3,35183,7,1,1,0,1,0,0,0,0,3,2,898,6,0,,,4,5,5,25,3.826902,20,6,0,0,21,7,e,2,f,7,e,1,f,1,f,2,f,1,f,6,e,3,f,,POINT (-39.53137454285089 -17.03947126292601)
HierarquiaUrbana_Regic2007.4213,231320,2313203,CE,Tamboril,25459,1961.634,47053.101,9800.209,4525.92,30517.377,14918.629,2209.595,5,Centro Local,,,Município Subordinado,0,,0,0,0,20,27.777778,5,18,11.392405,5,38,16.521739,6,1,0,939,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,f,sim,POINT (-40.32136620431711 -4.832384522451871)
HierarquiaUrbana_Regic2007.4214,291350,2913507,BA,Iguaí,27849,833.333,55721.547,7923.547,6244.559,39390.009,23243.873,2163.432,5,Centro Local,,,Centro de Zona,0,,0,0,0,24,33.333333,5,26,16.455696,5,50,21.73913,6,1,1,709,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,1,0.359079,31,6,0,0,0,0,,1,f,1,f,2,f,0,,2,f,0,,0,,0,,sim,POINT (-40.08937524598794 -14.756455751125182)
HierarquiaUrbana_Regic2007.4216,293060,2930600,BA,Serrolândia,12120,373.762,27214.481,2735.892,3309.412,19926.2,10866.568,1242.977,5,Centro Local,,,Município Subordinado,0,,0,0,0,21,29.166667,5,13,8.227848,6,34,14.782609,6,1,1,1487,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.30237206389105 -11.416432992984305)
HierarquiaUrbana_Regic2007.4217,293310,2933109,BA,Várzea do Poço,8569,220.414,18243.317,2271.572,1972.519,13098.169,7376.819,901.057,5,Centro Local,,,Município Subordinado,0,,0,0,0,17,23.611111,6,9,5.696203,6,26,11.304348,6,1,1,57,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,0,0,31,6,0,0,0,0,,0,,0,,1,f,0,,0,,0,,1,f,0,,não,POINT (-40.32037236659616 -11.529433752783735)
HierarquiaUrbana_Regic2007.4218,231195,2311959,CE,Salitre,15798,899.824,34615.479,9672.835,2037.292,22252.889,15609.576,652.463,5,Centro Local,,,Município Subordinado,0,,0,0,0,9,12.5,6,4,2.531646,6,13,5.652174,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,2,f,0,,não,POINT (-40.45736901800399 -7.285403098791355)
HierarquiaUrbana_Regic2007.4219,292010,2920106,BA,Mairi,19259,905.851,41607.56,4885.448,4267.214,30619.128,16759.528,1835.77,5,Centro Local,,,Município Subordinado,0,,0,0,0,27,37.5,5,26,16.455696,5,53,23.043478,6,1,1,4067,8,1,0,0,0,0,0,0,0,1,1,97,6,0,,,5,6,6,1,0.519238,31,6,0,0,0,1,f,0,,0,,0,,1,f,0,,0,,0,,0,,sim,POINT (-40.14937113288165 -11.711435232707123)
HierarquiaUrbana_Regic2007.4220,290260,2902609,BA,Baixa Grande,20980,982.657,40581.068,4926.333,4335.733,29872.512,18051.045,1446.49,5,Centro Local,,,Município Subordinado,0,,0,0,0,29,40.277778,5,32,20.253165,5,61,26.521739,6,1,1,1871,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0.953289,31,6,0,0,0,1,f,0,,1,f,0,,0,,0,,0,,0,,1,f,sim,POINT (-40.16837163306189 -11.960436924877436)
HierarquiaUrbana_Regic2007.4221,231395,2313955,CE,Varjota,17087,179.255,51575.178,7625.682,5732.019,35006.413,18099.348,3211.064,5,Centro Local,,,Município Subordinado,0,,0,0,0,22,30.555556,5,20,12.658228,5,42,18.26087,6,1,1,465,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,4,2.340961,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.47736720414238 -4.1943794704501745)
HierarquiaUrbana_Regic2007.4222,230050,2300507,CE,Alcântaras,10270,138.598,16513.612,3419.546,1641.638,10851.164,5863.803,601.264,5,Centro Local,,,Município Subordinado,0,,0,0,0,9,12.5,6,7,4.43038,6,16,6.956522,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,1,f,0,,0,,0,,0,,0,,não,POINT (-40.54636752453616 -3.5893746873167878)
HierarquiaUrbana_Regic2007.4223,230520,2305209,CE,Hidrolândia,18534,966.572,44747.407,14332.465,3527.788,24835.251,10153.205,2051.903,5,Centro Local,,,Município Subordinado,0,,0,0,0,25,34.722222,5,23,14.556962,5,48,20.869565,6,1,1,785,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,22,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.43836697693519 -4.408381160874367)
HierarquiaUrbana_Regic2007.4224,291770,2917706,BA,Jaguarari,29097,2567.158,182677.989,4215.433,68097.053,61607.564,25336.07,48757.939,5,Centro Local,,,Município Subordinado,0,,0,0,0,32,44.444444,5,43,27.21519,5,75,32.608696,5,2,2,13121,8,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,13,4.467815,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,f,sim,POINT (-40.19636972801388 -10.260425007497856)
HierarquiaUrbana_Regic2007.4225,291690,2916906,BA,Itiruçu,15764,302.926,46914.212,14994.796,3723.71,25798.933,12186.453,2396.773,5,Centro Local,,,Município Subordinado,0,,0,0,0,25,34.722222,5,12,7.594937,6,37,16.086957,6,1,1,316,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,2,1.268714,20,6,0,0,0,0,,0,,0,,1,f,1,f,0,,0,,3,f,2,f,sim,POINT (-40.150373775637725 -13.532447596163037)
HierarquiaUrbana_Regic2007.4226,291710,2917102,BA,Itororó,20165,330.716,59256.833,8873.372,8767.508,38244.44,18224.262,3371.513,5,Centro Local,,,Centro de Zona,0,,0,0,0,33,45.833333,5,37,23.417722,5,70,30.434783,5,2,2,3486,8,1,1,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,2,0.991818,31,6,0,0,0,0,,1,f,0,,0,,2,f,0,,0,,0,,0,,sim,POINT (-40.070375707148344 -15.117458120829946)
HierarquiaUrbana_Regic2007.4227,261245,2612455,PE,Santa Cruz,13644,1255.905,26528.978,3495.713,2489.693,19802.123,14865.411,741.449,5,Centro Local,,,Município Subordinado,0,,0,0,0,12,16.666667,6,7,4.43038,6,19,8.26087,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,8,e,0,,0,,0,,0,,0,,1,f,1,f,sim,POINT (-40.33636882072694 -8.240410270219874)
HierarquiaUrbana_Regic2007.4228,230725,2307254,CE,Jijoca de Jericoacoara,15442,201.858,38645.558,4342.835,4190.841,27884.927,15673.734,2226.955,5,Centro Local,,,Município Subordinado,0,,0,0,0,20,27.777778,5,19,12.025316,5,39,16.956522,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,26,16.837197,0,7,0,0,0,2,f,0,,0,,0,,0,,0,,0,,2,f,0,,sim,POINT (-40.513366964090636 -2.7943683901858503)
HierarquiaUrbana_Regic2007.4229,260875,2608750,PE,Lagoa Grande,21125,1852.186,115336.115,56103.116,8400.11,47030.967,24874.608,3801.922,5,Centro Local,,,Município Subordinado,0,,0,0,0,21,29.166667,5,13,8.227848,6,34,14.782609,6,1,1,992,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.27236900794333 -8.997415858695573)
HierarquiaUrbana_Regic2007.4230,231280,2312809,CE,Senador Sá,6274,430.58,18926.768,5401.4,5066.312,8021.181,3397.512,437.875,5,Centro Local,,,Município Subordinado,0,,0,0,0,7,9.722222,6,4,2.531646,6,11,4.782609,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.46336673213819 -3.3513728372877605)
HierarquiaUrbana_Regic2007.4231,230800,2308005,CE,Massapê,33256,571.531,68040.981,14471.993,7248.453,43157.102,19238.108,3163.433,5,Centro Local,4b,Centro local B,Centro de Zona,0,,0,0,0,20,27.777778,5,25,15.822785,5,45,19.565217,6,1,1,2191,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0.601395,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,1,f,sim,POINT (-40.34336578361497 -3.5233742465189697)
HierarquiaUrbana_Regic2007.4232,230270,2302701,CE,Campos Sales,25553,1082.771,69679.25,5442.52,5632.623,53792.474,25802.263,4811.633,5,Centro Local,4a,Centro local A,Centro de Zona,2,Fraco,0,0,0,30,41.666667,5,27,17.088608,5,57,24.782609,6,2,1,7486,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,0,0,11,6,0,0,0,4,f,5,f,2,f,5,f,2,f,2,f,0,,9,e,9,e,não,POINT (-40.37636815948171 -7.074401587971802)
HierarquiaUrbana_Regic2007.4233,292540,2925402,BA,Potiraguá,10350,989.471,30176.355,2631.734,4775.705,21676.314,14033.682,1092.602,5,Centro Local,,,Município Subordinado,0,,0,0,0,13,18.055556,6,14,8.860759,6,27,11.73913,6,1,1,241,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-39.877374863936005 -15.595461519685808)
HierarquiaUrbana_Regic2007.4234,230820,2308203,CE,Meruoca,12148,144.94,20037.369,4126.239,2586.7,12480.918,6881.784,843.512,5,Centro Local,,,Município Subordinado,0,,0,0,0,8,11.111111,6,13,8.227848,6,21,9.130435,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,1.646362,11,6,0,0,0,0,,0,,0,,1,f,0,,0,,0,,0,,0,,não,POINT (-40.45536673802628 -3.5423743522896864)
HierarquiaUrbana_Regic2007.4235,291000,2910008,BA,Dário Meira,12565,400.33,38327.291,8878.804,3094.149,20255.662,13496.126,6098.676,5,Centro Local,,,Município Subordinado,0,,0,0,0,16,22.222222,6,8,5.063291,6,24,10.434783,6,1,1,100,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,0,,sim,POINT (-39.90837311983401 -14.43645394998659)
HierarquiaUrbana_Regic2007.4236,291510,2915106,BA,Itagi,13882,303.462,33771.979,6076.133,3293.427,22897.603,13241.715,1504.816,5,Centro Local,,,Município Subordinado,0,,0,0,0,16,22.222222,6,13,8.227848,6,29,12.608696,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,0,0,31,6,0,0,0,0,,0,,0,,1,f,1,f,0,,0,,2,f,1,f,não,POINT (-40.00637352748483 -14.163451999652755)
HierarquiaUrbana_Regic2007.4237,292525,2925253,BA,Ponto Novo,14820,465.311,35990.468,4087.691,5460.918,24800.616,16377.641,1641.243,5,Centro Local,,,Município Subordinado,0,,0,0,0,18,25,6,13,8.227848,6,31,13.478261,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,92,6,0,,,5,6,6,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.13436991453379 -10.862429332944185)
HierarquiaUrbana_Regic2007.4238,292280,2922805,BA,Nova Itarana,7423,456.256,15455.793,4671.078,1426.942,8951.652,5482.472,406.121,5,Centro Local,,,Município Subordinado,0,,0,0,0,10,13.888889,6,3,1.898734,6,13,5.652174,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1.347164,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.06937229940586 -13.027444328838582)
HierarquiaUrbana_Regic2007.4239,230780,2307809,CE,Marco,23107,574.148,66732.538,6259.74,10122.934,45455.969,22242.859,4893.895,5,Centro Local,,,Município Subordinado,0,,0,0,0,23,31.944444,5,15,9.493671,6,38,16.521739,6,1,1,3469,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,7,3.029385,0,7,0,0,0,0,,4,f,0,,6,e,2,f,0,,0,,3,f,1,f,sim,POINT (-40.1473639778064 -3.124371146559897)
HierarquiaUrbana_Regic2007.4240,230230,2302305,CE,Bela Cruz,29566,841.718,68819.732,14818.514,5444.313,46106.207,28092.732,2450.698,5,Centro Local,,,Município Subordinado,0,,0,0,0,21,29.166667,5,13,8.227848,6,34,14.782609,6,1,1,2102,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0.338226,11,6,0,0,0,0,,0,,0,,4,f,3,f,0,,0,,1,f,0,,sim,POINT (-40.16836413106007 -3.0513705558070456)
HierarquiaUrbana_Regic2007.4241,291085,2910859,BA,Filadélfia,15979,564.017,37513.161,4361.459,4334.082,26663.885,15658.856,2153.735,5,Centro Local,,,Município Subordinado,0,,0,0,0,21,29.166667,5,16,10.126582,6,37,16.086957,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,1,0.625821,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.13336975795579 -10.741428482244203)
HierarquiaUrbana_Regic2007.4242,291230,2912301,BA,Ibicuí,15777,1163.296,43995.418,13413.546,3994.131,25110.313,13474.354,1477.428,5,Centro Local,,,Município Subordinado,0,,0,0,0,23,31.944444,5,23,14.556962,5,46,20,6,1,1,2843,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,31,6,0,0,0,0,,0,,0,,2,f,0,,0,,0,,1,f,1,f,sim,POINT (-39.98737449961075 -14.842456475829396)
HierarquiaUrbana_Regic2007.4243,291420,2914208,BA,Irajuba,7215,383.371,17409.949,4841.692,1520.608,10541.245,6886.069,506.404,5,Centro Local,,,Município Subordinado,0,,0,0,0,15,20.833333,6,9,5.696203,6,24,10.434783,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1.386001,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.08437276744392 -13.251445814040625)
HierarquiaUrbana_Regic2007.4342,291550,2915502,BA,Itajuípe,20343,295.912,74511.094,6374.816,19938.716,42150.444,19504.724,6047.118,5,Centro Local,,,Centro de Zona,0,,0,0,0,28,38.888889,5,30,18.987342,5,58,25.217391,6,2,2,11542,8,1,1,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,6,2.949417,31,6,0,0,0,0,,0,,0,,1,f,0,,0,,0,,0,,0,,não,POINT (-39.375368833734335 -14.67845638696032)
HierarquiaUrbana_Regic2007.4244,291760,2917607,BA,Jaguaquara,46641,960.398,170656.891,41736.75,13794.84,104430.87,41357.715,10694.431,4B,Centro de Zona B,4b,Centro local B,Centro de Zona,4,Médio,0,0,0,39,54.166667,4,36,22.78481,5,75,32.608696,5,3,3,26951,7,1,1,0,1,0,0,0,0,0,0,0,0,0,,,5,6,6,3,0.643211,20,6,0,0,36,11,e,11,d,4,f,6,e,4,f,0,,0,,17,e,14,e,sim,POINT (-39.971372213677135 -13.531447856523362)
HierarquiaUrbana_Regic2007.4245,293305,2933059,BA,Várzea da Roça,14479,549.339,28542.659,3849.436,3296.66,20209.703,12578.272,1186.86,5,Centro Local,,,Município Subordinado,0,,0,0,0,14,19.444444,6,14,8.860759,6,28,12.173913,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.13737089066067 -11.607434527961757)
HierarquiaUrbana_Regic2007.4246,291530,2915304,BA,Itagimirim,7049,817.306,44858.641,18913.765,3191.363,20192.716,9081.43,2560.797,5,Centro Local,,,Município Subordinado,0,,0,0,0,21,29.166667,5,14,8.860759,6,35,15.217391,6,1,1,556,8,0,1,0,0,0,0,0,0,1,1,100,6,0,,,0,0,0,1,1.418641,20,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-39.61437344478297 -16.087465115292243)
HierarquiaUrbana_Regic2007.4247,291630,2916302,BA,Itapebi,11520,972.036,158514.7,8804.246,114364.858,28106.637,10422.046,7238.959,5,Centro Local,,,Município Subordinado,0,,0,0,0,14,19.444444,6,17,10.759494,5,31,13.478261,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,114,6,0,,,0,0,0,2,1.736111,11,6,0,0,0,0,,0,,0,,1,f,0,,0,,0,,0,,0,,não,POINT (-39.53437248211734 -15.951464386550748)
HierarquiaUrbana_Regic2007.4248,230150,2301505,CE,Arneiroz,7302,1066.426,21236.895,5748.268,1391.475,13089.219,8199.804,1007.933,5,Centro Local,,,Município Subordinado,0,,0,0,0,13,18.055556,6,3,1.898734,6,16,6.956522,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-40.16136576939068 -6.324396089364955)
HierarquiaUrbana_Regic2007.4249,231220,2312205,CE,Santa Quitéria,43344,4260.681,135636.404,25342.871,18832.128,84169.612,42206.081,7291.793,5,Centro Local,,,Centro de Zona,2,Fraco,0,0,0,30,41.666667,5,28,17.721519,5,58,25.217391,6,2,1,6363,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,2,0.461425,11,6,0,0,0,1,f,0,,0,,0,,0,,0,,0,,0,,1,f,não,POINT (-40.15736455984301 -4.332380704055126)
HierarquiaUrbana_Regic2007.4250,260730,2607307,PE,Ipubi,25718,665.624,58682.774,4234.359,9389.884,42268.381,27761.139,2790.15,5,Centro Local,,,Município Subordinado,0,,0,0,0,22,30.555556,5,18,11.392405,5,40,17.391304,6,1,1,1560,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,1.166498,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,2,f,0,,não,POINT (-40.1493667013095 -7.652406088976994)
HierarquiaUrbana_Regic2007.4251,261560,2615607,PE,Trindade,24642,229.569,64741.06,1499.522,12017.019,46474.925,26875.602,4749.594,5,Centro Local,,,Município Subordinado,0,,0,0,0,23,31.944444,5,23,14.556962,5,46,20,6,1,1,2359,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,6,2.434867,0,7,0,0,0,0,,0,,0,,1,f,0,,0,,0,,1,f,0,,sim,POINT (-40.26836781142743 -7.762406803486951)
HierarquiaUrbana_Regic2007.4252,293010,2930105,BA,Senhor do Bonfim,72511,816.697,277600.068,5730.498,31125.741,208366.382,53104.023,32377.447,3B,Centro Subregional B,3b,Centro sub-regional B,Centro Sub-Regional,4,Médio,5,6,7,53,73.611111,4,74,46.835443,5,127,55.217391,4,4,3,34770,7,1,1,0,1,0,0,0,0,5,1,921,6,0,,,4,5,5,41,5.654315,20,6,0,0,54,16,e,9,e,8,e,7,e,7,e,7,e,0,,7,e,8,e,,POINT (-40.19136992362588 -10.463426452099386)
HierarquiaUrbana_Regic2007.4253,292593,2925931,BA,Quixabeira,9348,368.017,16099.683,2849.286,1670.246,11015.007,6842.159,565.144,5,Centro Local,,,Município Subordinado,0,,0,0,0,10,13.888889,6,7,4.43038,6,17,7.391304,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-40.1283705579066 -11.412433185629515)
HierarquiaUrbana_Regic2007.4254,230425,2304251,CE,Cruz,22144,334.833,61896.923,7944.106,4803.572,44948.959,22963.353,4200.286,4B,Centro de Zona B,,,Município Subordinado,0,,0,0,0,22,30.555556,5,18,11.392405,5,40,17.391304,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0.45159,11,6,0,0,6,0,,1,f,0,,3,f,2,f,0,,0,,3,f,2,f,sim,POINT (-40.17236412033238 -2.918369490402112)
HierarquiaUrbana_Regic2007.4255,230130,2301307,CE,Araripe,21214,1347.047,52658.143,11097.118,3872.936,35665.989,21726.079,2022.1,5,Centro Local,,,Município Subordinado,0,,0,0,0,15,20.833333,6,12,7.594937,6,27,11.73913,6,1,1,3962,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,7,3.299708,0,7,0,0,0,2,f,1,f,0,,0,,1,f,0,,0,,1,f,0,,não,POINT (-40.04636545795094 -7.213402892462077)
HierarquiaUrbana_Regic2007.4256,291400,2914000,BA,Ipirá,60043,3023.659,162591.464,25404.741,28114.587,99608.834,50036.697,9463.302,5,Centro Local,4b,Centro local B,Centro de Zona,3,Médio para fraco,6,8,7,40,55.555556,4,53,33.544304,5,93,40.434783,5,2,2,5078,8,1,1,0,0,0,0,0,0,0,0,0,0,0,,,5,6,6,12,1.998568,31,6,0,0,0,4,f,1,f,0,,0,,0,,0,,0,,3,f,3,f,,POINT (-39.73736816507866 -12.158438860427447)
